cxy,cyx,cxz,min_abs,site,max_weight,maj_score
0.18,0.12,0.0,7.774751742924804e-16,198,0.26983791995859097,0.45189147985538786
0.18,0.12,0.0125,7.774751742924804e-16,198,0.26983791995859097,0.45189147985538786
0.18,0.12,0.025,7.774751742924804e-16,198,0.26983791995859097,0.45189147985538786
0.18,0.12,0.037500000000000006,7.774751742924804e-16,198,0.26983791995859097,0.45189147985538786
0.18,0.12,0.05,7.774751742924804e-16,198,0.26983791995859097,0.45189147985538786
0.18,0.13,0.0,8.711076731118075e-16,198,0.3121061957293572,0.9036255980854974
0.18,0.13,0.0125,8.711076731118075e-16,198,0.3121061957293572,0.9036255980854974
0.18,0.13,0.025,8.711076731118075e-16,198,0.3121061957293572,0.9036255980854974
0.18,0.13,0.037500000000000006,8.711076731118075e-16,198,0.3121061957293572,0.9036255980854974
0.18,0.13,0.05,8.711076731118075e-16,198,0.3121061957293572,0.9036255980854974
0.18,0.14,0.0,1.502255620454006e-15,198,0.32270651429390657,0.9584216321070439
0.18,0.14,0.0125,1.502255620454006e-15,198,0.32270651429390657,0.9584216321070439
0.18,0.14,0.025,1.502255620454006e-15,198,0.32270651429390657,0.9584216321070439
0.18,0.14,0.037500000000000006,1.502255620454006e-15,198,0.32270651429390657,0.9584216321070439
0.18,0.14,0.05,1.502255620454006e-15,198,0.32270651429390657,0.9584216321070439
0.18,0.15,0.0,2.187340550381339e-15,198,0.3267389532799015,0.5447412569147603
0.18,0.15,0.0125,2.187340550381339e-15,198,0.3267389532799015,0.5447412569147603
0.18,0.15,0.025,2.187340550381339e-15,198,0.3267389532799015,0.5447412569147603
0.18,0.15,0.037500000000000006,2.187340550381339e-15,198,0.3267389532799015,0.5447412569147603
0.18,0.15,0.05,2.187340550381339e-15,198,0.3267389532799015,0.5447412569147603
0.18,0.16,0.0,8.259370841612499e-16,198,0.330390044130218,0.21219861181366698
0.18,0.16,0.0125,8.259370841612499e-16,198,0.330390044130218,0.21219861181366698
0.18,0.16,0.025,8.259370841612499e-16,198,0.330390044130218,0.21219861181366698
0.18,0.16,0.037500000000000006,8.259370841612499e-16,198,0.330390044130218,0.21219861181366698
0.18,0.16,0.05,8.259370841612499e-16,198,0.330390044130218,0.21219861181366698
0.18,0.16999999999999998,0.0,6.876128391535921e-16,198,0.33378527362442734,0.9163921757735879
0.18,0.16999999999999998,0.0125,6.876128391535921e-16,198,0.33378527362442734,0.9163921757735879
0.18,0.16999999999999998,0.025,6.876128391535921e-16,198,0.33378527362442734,0.9163921757735879
0.18,0.16999999999999998,0.037500000000000006,6.876128391535921e-16,198,0.33378527362442734,0.9163921757735879
0.18,0.16999999999999998,0.05,6.876128391535921e-16,198,0.33378527362442734,0.9163921757735879
0.18,0.18,0.0,1.1932069258895685e-15,198,0.3369380529233845,0.7070573306145064
0.18,0.18,0.0125,1.1932069258895685e-15,198,0.3369380529233845,0.7070573306145064
0.18,0.18,0.025,1.1932069258895685e-15,198,0.3369380529233845,0.7070573306145064
0.18,0.18,0.037500000000000006,1.1932069258895685e-15,198,0.3369380529233845,0.7070573306145064
0.18,0.18,0.05,1.1932069258895685e-15,198,0.3369380529233845,0.7070573306145064
0.18,0.19,0.0,1.8205823963589143e-15,198,0.3398580755559175,0.7060173834900286
0.18,0.19,0.0125,1.8205823963589143e-15,198,0.3398580755559175,0.7060173834900286
0.18,0.19,0.025,1.8205823963589143e-15,198,0.3398580755559175,0.7060173834900286
0.18,0.19,0.037500000000000006,1.8205823963589143e-15,198,0.3398580755559175,0.7060173834900286
0.18,0.19,0.05,1.8205823963589143e-15,198,0.3398580755559175,0.7060173834900286
0.18,0.2,0.0,9.357633608472723e-16,198,0.34255355411574445,0.4732464894436354
0.18,0.2,0.0125,9.357633608472723e-16,198,0.34255355411574445,0.4732464894436354
0.18,0.2,0.025,9.357633608472723e-16,198,0.34255355411574445,0.4732464894436354
0.18,0.2,0.037500000000000006,9.357633608472723e-16,198,0.34255355411574445,0.4732464894436354
0.18,0.2,0.05,9.357633608472723e-16,198,0.34255355411574445,0.4732464894436354
0.18,0.21,0.0,2.1095966097511736e-15,198,0.34503241135522167,0.9418362024812319
0.18,0.21,0.0125,2.1095966097511736e-15,198,0.34503241135522167,0.9418362024812319
0.18,0.21,0.025,2.1095966097511736e-15,198,0.34503241135522167,0.9418362024812319
0.18,0.21,0.037500000000000006,2.1095966097511736e-15,198,0.34503241135522167,0.9418362024812319
0.18,0.21,0.05,2.1095966097511736e-15,198,0.34503241135522167,0.9418362024812319
0.19,0.09,0.0,6.676584384834364e-14,198,0.157703446796373,0.44843253657459636
0.19,0.09,0.0125,6.676584384834364e-14,198,0.157703446796373,0.44843253657459636
0.19,0.09,0.025,6.676584384834364e-14,198,0.157703446796373,0.44843253657459636
0.19,0.09,0.037500000000000006,6.676584384834364e-14,198,0.157703446796373,0.44843253657459636
0.19,0.09,0.05,6.676584384834364e-14,198,0.157703446796373,0.44843253657459636
0.19,0.09999999999999999,0.0,1.5863206560550787e-14,198,0.18228296279569411,0.6397802751464255
0.19,0.09999999999999999,0.0125,1.5863206560550787e-14,198,0.18228296279569411,0.6397802751464255
0.19,0.09999999999999999,0.025,1.5863206560550787e-14,198,0.18228296279569411,0.6397802751464255
0.19,0.09999999999999999,0.037500000000000006,1.5863206560550787e-14,198,0.18228296279569411,0.6397802751464255
0.19,0.09999999999999999,0.05,1.5863206560550787e-14,198,0.18228296279569411,0.6397802751464255
0.19,0.11,0.0,2.0864782970982606e-15,198,0.22664824643066758,0.8999772032619994
0.19,0.11,0.0125,2.0864782970982606e-15,198,0.22664824643066758,0.8999772032619994
0.19,0.11,0.025,2.0864782970982606e-15,198,0.22664824643066758,0.8999772032619994
0.19,0.11,0.037500000000000006,2.0864782970982606e-15,198,0.22664824643066758,0.8999772032619994
0.19,0.11,0.05,2.0864782970982606e-15,198,0.22664824643066758,0.8999772032619994
0.19,0.12,0.0,2.09699837488589e-16,198,0.30634278467309584,0.8271842695356314
0.19,0.12,0.0125,2.09699837488589e-16,198,0.30634278467309584,0.8271842695356314
0.19,0.12,0.025,2.09699837488589e-16,198,0.30634278467309584,0.8271842695356314
0.19,0.12,0.037500000000000006,2.09699837488589e-16,198,0.30634278467309584,0.8271842695356314
0.19,0.12,0.05,2.09699837488589e-16,198,0.30634278467309584,0.8271842695356314
0.19,0.13,0.0,3.0730252652686673e-16,198,0.3215399071247126,0.28287231446690725
0.19,0.13,0.0125,3.0730252652686673e-16,198,0.3215399071247126,0.28287231446690725
0.19,0.13,0.025,3.0730252652686673e-16,198,0.3215399071247126,0.28287231446690725
0.19,0.13,0.037500000000000006,3.0730252652686673e-16,198,0.3215399071247126,0.28287231446690725
0.19,0.13,0.05,3.0730252652686673e-16,198,0.3215399071247126,0.28287231446690725
0.19,0.14,0.0,1.0815114456165502e-16,198,0.326446301811398,0.4375604633247592
0.19,0.14,0.0125,1.0815114456165502e-16,198,0.326446301811398,0.4375604633247592
0.19,0.14,0.025,1.0815114456165502e-16,198,0.326446301811398,0.4375604633247592
0.19,0.14,0.037500000000000006,1.0815114456165502e-16,198,0.326446301811398,0.4375604633247592
0.19,0.14,0.05,1.0815114456165502e-16,198,0.326446301811398,0.4375604633247592
0.19,0.15,0.0,7.747656697863131e-16,198,0.330210318847286,0.9256633339142338
0.19,0.15,0.0125,7.747656697863131e-16,198,0.330210318847286,0.9256633339142338
0.19,0.15,0.025,7.747656697863131e-16,198,0.330210318847286,0.9256633339142338
0.19,0.15,0.037500000000000006,7.747656697863131e-16,198,0.330210318847286,0.9256633339142338
0.19,0.15,0.05,7.747656697863131e-16,198,0.330210318847286,0.9256633339142338
0.19,0.16,0.0,7.770717251736964e-16,198,0.33366649862244074,0.9169903665475718
0.19,0.16,0.0125,7.770717251736964e-16,198,0.33366649862244074,0.9169903665475718
0.19,0.16,0.025,7.770717251736964e-16,198,0.33366649862244074,0.9169903665475718
0.19,0.16,0.037500000000000006,7.770717251736964e-16,198,0.33366649862244074,0.9169903665475718
0.19,0.16,0.05,7.770717251736964e-16,198,0.33366649862244074,0.9169903665475718
0.19,0.16999999999999998,0.0,5.998231556250364e-16,198,0.3368786981612507,0.2675841123582997
0.19,0.16999999999999998,0.0125,5.998231556250364e-16,198,0.3368786981612507,0.2675841123582997
0.19,0.16999999999999998,0.025,5.998231556250364e-16,198,0.3368786981612507,0.2675841123582997
0.19,0.16999999999999998,0.037500000000000006,5.998231556250364e-16,198,0.3368786981612507,0.2675841123582997
0.19,0.16999999999999998,0.05,5.998231556250364e-16,198,0.3368786981612507,0.2675841123582997
0.19,0.18,0.0,1.7119861376465143e-15,198,0.3398580756127427,0.7030336627317882
0.19,0.18,0.0125,1.7119861376465143e-15,198,0.3398580756127427,0.7030336627317882
0.19,0.18,0.025,1.7119861376465143e-15,198,0.3398580756127427,0.7030336627317882
0.19,0.18,0.037500000000000006,1.7119861376465143e-15,198,0.3398580756127427,0.7030336627317882
0.19,0.18,0.05,1.7119861376465143e-15,198,0.3398580756127427,0.7030336627317882
0.19,0.19,0.0,2.216281948537912e-15,198,0.3426127843991347,0.6822807164960268
0.19,0.19,0.0125,2.216281948537912e-15,198,0.3426127843991347,0.6822807164960268
0.19,0.19,0.025,2.216281948537912e-15,198,0.3426127843991347,0.6822807164960268
0.19,0.19,0.037500000000000006,2.216281948537912e-15,198,0.3426127843991347,0.6822807164960268
0.19,0.19,0.05,2.216281948537912e-15,198,0.3426127843991347,0.6822807164960268
0.19,0.2,0.0,2.8715584664132845e-15,198,0.3451506298456274,0.8380645168446068
0.19,0.2,0.0125,2.8715584664132845e-15,198,0.3451506298456274,0.8380645168446068
0.19,0.2,0.025,2.8715584664132845e-15,198,0.3451506298456274,0.8380645168446068
0.19,0.2,0.037500000000000006,2.8715584664132845e-15,198,0.3451506298456274,0.8380645168446068
0.19,0.2,0.05,2.8715584664132845e-15,198,0.3451506298456274,0.8380645168446068
0.19,0.21,0.0,2.680392206834954e-15,198,0.3474792191447561,0.6463654805410959
0.19,0.21,0.0125,2.680392206834954e-15,198,0.3474792191447561,0.6463654805410959
0.19,0.21,0.025,2.680392206834954e-15,198,0.3474792191447561,0.6463654805410959
0.19,0.21,0.037500000000000006,2.680392206834954e-15,198,0.3474792191447561,0.6463654805410959
0.19,0.21,0.05,2.680392206834954e-15,198,0.3474792191447561,0.6463654805410959
0.2,0.09,0.0,3.144881593185824e-14,198,0.1645018706617189,0.8193581846616328
0.2,0.09,0.0125,3.144881593185824e-14,198,0.1645018706617189,0.8193581846616328
0.2,0.09,0.025,3.144881593185824e-14,198,0.1645018706617189,0.8193581846616328
0.2,0.09,0.037500000000000006,3.144881593185824e-14,198,0.1645018706617189,0.8193581846616328
0.2,0.09,0.05,3.144881593185824e-14,198,0.1645018706617189,0.8193581846616328
0.2,0.09999999999999999,0.0,6.295655118511914e-15,198,0.20210967634140914,0.6176514442439053
0.2,0.09999999999999999,0.0125,6.295655118511914e-15,198,0.20210967634140914,0.6176514442439053
0.2,0.09999999999999999,0.025,6.295655118511914e-15,198,0.20210967634140914,0.6176514442439053
0.2,0.09999999999999999,0.037500000000000006,6.295655118511914e-15,198,0.20210967634140914,0.6176514442439053
0.2,0.09999999999999999,0.05,6.295655118511914e-15,198,0.20210967634140914,0.6176514442439053
0.2,0.11,0.0,4.599366139063768e-16,198,0.27190877610773045,0.27921318615684754
0.2,0.11,0.0125,4.599366139063768e-16,198,0.27190877610773045,0.27921318615684754
0.2,0.11,0.025,4.599366139063768e-16,198,0.27190877610773045,0.27921318615684754
0.2,0.11,0.037500000000000006,4.599366139063768e-16,198,0.27190877610773045,0.27921318615684754
0.2,0.11,0.05,4.599366139063768e-16,198,0.27190877610773045,0.27921318615684754
0.2,0.12,0.0,5.532908873658615e-16,198,0.31858430333453625,0.6859384452419075
0.2,0.12,0.0125,5.532908873658615e-16,198,0.31858430333453625,0.6859384452419075
0.2,0.12,0.025,5.532908873658615e-16,198,0.31858430333453625,0.6859384452419075
0.2,0.12,0.037500000000000006,5.532908873658615e-16,198,0.31858430333453625,0.6859384452419075
0.2,0.12,0.05,5.532908873658615e-16,198,0.31858430333453625,0.6859384452419075
0.2,0.13,0.0,4.979678579107659e-16,198,0.32596346055056996,0.988261804241341
0.2,0.13,0.0125,4.979678579107659e-16,198,0.32596346055056996,0.988261804241341
0.2,0.13,0.025,4.979678579107659e-16,198,0.32596346055056996,0.988261804241341
0.2,0.13,0.037500000000000006,4.979678579107659e-16,198,0.32596346055056996,0.988261804241341
0.2,0.13,0.05,4.979678579107659e-16,198,0.32596346055056996,0.988261804241341
0.2,0.14,0.0,2.6902640092980847e-16,198,0.32990598682406624,0.8250270024388728
0.2,0.14,0.0125,2.6902640092980847e-16,198,0.32990598682406624,0.8250270024388728
0.2,0.14,0.025,2.6902640092980847e-16,198,0.32990598682406624,0.8250270024388728
0.2,0.14,0.037500000000000006,2.6902640092980847e-16,198,0.32990598682406624,0.8250270024388728
0.2,0.14,0.05,2.6902640092980847e-16,198,0.32990598682406624,0.8250270024388728
0.2,0.15,0.0,5.733044857924345e-16,198,0.3334288347885321,0.2538603322822571
0.2,0.15,0.0125,5.733044857924345e-16,198,0.3334288347885321,0.2538603322822571
0.2,0.15,0.025,5.733044857924345e-16,198,0.3334288347885321,0.2538603322822571
0.2,0.15,0.037500000000000006,5.733044857924345e-16,198,0.3334288347885321,0.2538603322822571
0.2,0.15,0.05,5.733044857924345e-16,198,0.3334288347885321,0.2538603322822571
0.2,0.16,0.0,2.3908551093275517e-16,198,0.33670071940559143,0.48705511323260714
0.2,0.16,0.0125,2.3908551093275517e-16,198,0.33670071940559143,0.48705511323260714
0.2,0.16,0.025,2.3908551093275517e-16,198,0.33670071940559143,0.48705511323260714
0.2,0.16,0.037500000000000006,2.3908551093275517e-16,198,0.33670071940559143,0.48705511323260714
0.2,0.16,0.05,2.3908551093275517e-16,198,0.33670071940559143,0.48705511323260714
0.2,0.16999999999999998,0.0,1.0439384523336088e-15,198,0.33973948416495714,0.9610021438541653
0.2,0.16999999999999998,0.0125,1.0439384523336088e-15,198,0.33973948416495714,0.9610021438541653
0.2,0.16999999999999998,0.025,1.0439384523336088e-15,198,0.33973948416495714,0.9610021438541653
0.2,0.16999999999999998,0.037500000000000006,1.0439384523336088e-15,198,0.33973948416495714,0.9610021438541653
0.2,0.16999999999999998,0.05,1.0439384523336088e-15,198,0.33973948416495714,0.9610021438541653
0.2,0.18,0.0,2.2034454099653603e-15,198,0.342553554053166,0.883506173502981
0.2,0.18,0.0125,2.2034454099653603e-15,198,0.342553554053166,0.883506173502981
0.2,0.18,0.025,2.2034454099653603e-15,198,0.342553554053166,0.883506173502981
0.2,0.18,0.037500000000000006,2.2034454099653603e-15,198,0.342553554053166,0.883506173502981
0.2,0.18,0.05,2.2034454099653603e-15,198,0.342553554053166,0.883506173502981
0.2,0.19,0.0,1.805518176364397e-15,198,0.3451506298466931,0.5592792376044153
0.2,0.19,0.0125,1.805518176364397e-15,198,0.3451506298466931,0.5592792376044153
0.2,0.19,0.025,1.805518176364397e-15,198,0.3451506298466931,0.5592792376044153
0.2,0.19,0.037500000000000006,1.805518176364397e-15,198,0.3451506298466931,0.5592792376044153
0.2,0.19,0.05,1.805518176364397e-15,198,0.3451506298466931,0.5592792376044153
0.2,0.2,0.0,1.974795715708505e-15,198,0.34753819914139605,0.7162357033519033
0.2,0.2,0.0125,1.974795715708505e-15,198,0.34753819914139605,0.7162357033519033
0.2,0.2,0.025,1.974795715708505e-15,198,0.34753819914139605,0.7162357033519033
0.2,0.2,0.037500000000000006,1.974795715708505e-15,198,0.34753819914139605,0.7162357033519033
0.2,0.2,0.05,1.974795715708505e-15,198,0.34753819914139605,0.7162357033519033
0.2,0.21,0.0,2.0812672112693447e-15,198,0.3497235691868475,0.24466251585925491
0.2,0.21,0.0125,2.0812672112693447e-15,198,0.3497235691868475,0.24466251585925491
0.2,0.21,0.025,2.0812672112693447e-15,198,0.3497235691868475,0.24466251585925491
0.2,0.21,0.037500000000000006,2.0812672112693447e-15,198,0.3497235691868475,0.24466251585925491
0.2,0.21,0.05,2.0812672112693447e-15,198,0.3497235691868475,0.24466251585925491
0.21,0.09,0.0,1.4740810232019992e-14,198,0.18024291069457415,0.5355529034933272
0.21,0.09,0.0125,1.4740810232019992e-14,198,0.18024291069457415,0.5355529034933272
0.21,0.09,0.025,1.4740810232019992e-14,198,0.18024291069457415,0.5355529034933272
0.21,0.09,0.037500000000000006,1.4740810232019992e-14,198,0.18024291069457415,0.5355529034933272
0.21,0.09,0.05,1.4740810232019992e-14,198,0.18024291069457415,0.5355529034933272
0.21,0.09999999999999999,0.0,2.0629352827835032e-15,198,0.2408134507211009,0.8407307037207727
0.21,0.09999999999999999,0.0125,2.0629352827835032e-15,198,0.2408134507211009,0.8407307037207727
0.21,0.09999999999999999,0.025,2.0629352827835032e-15,198,0.2408134507211009,0.8407307037207727
0.21,0.09999999999999999,0.037500000000000006,2.0629352827835032e-15,198,0.2408134507211009,0.8407307037207727
0.21,0.09999999999999999,0.05,2.0629352827835032e-15,198,0.2408134507211009,0.8407307037207727
0.21,0.11,0.0,1.6820125329973222e-16,198,0.3091571018664578,0.9480248788750755
0.21,0.11,0.0125,1.6820125329973222e-16,198,0.3091571018664578,0.9480248788750755
0.21,0.11,0.025,1.6820125329973222e-16,198,0.3091571018664578,0.9480248788750755
0.21,0.11,0.037500000000000006,1.6820125329973222e-16,198,0.3091571018664578,0.9480248788750755
0.21,0.11,0.05,1.6820125329973222e-16,198,0.3091571018664578,0.9480248788750755
0.21,0.12,0.0,4.096327220141053e-16,198,0.32487364372007443,0.6013722747678755
0.21,0.12,0.0125,4.096327220141053e-16,198,0.32487364372007443,0.6013722747678755
0.21,0.12,0.025,4.096327220141053e-16,198,0.32487364372007443,0.6013722747678755
0.21,0.12,0.037500000000000006,4.096327220141053e-16,198,0.32487364372007443,0.6013722747678755
0.21,0.12,0.05,4.096327220141053e-16,198,0.32487364372007443,0.6013722747678755
0.21,0.13,0.0,4.622838336590487e-16,198,0.3294485618084204,0.12322463952085577
0.21,0.13,0.0125,4.622838336590487e-16,198,0.3294485618084204,0.12322463952085577
0.21,0.13,0.025,4.622838336590487e-16,198,0.3294485618084204,0.12322463952085577
0.21,0.13,0.037500000000000006,4.622838336590487e-16,198,0.3294485618084204,0.12322463952085577
0.21,0.13,0.05,4.622838336590487e-16,198,0.3294485618084204,0.12322463952085577
0.21,0.14,0.0,3.477261911016511e-16,198,0.33306989968743983,0.6689938674153221
0.21,0.14,0.0125,3.477261911016511e-16,198,0.33306989968743983,0.6689938674153221
0.21,0.14,0.025,3.477261911016511e-16,198,0.33306989968743983,0.6689938674153221
0.21,0.14,0.037500000000000006,3.477261911016511e-16,198,0.33306989968743983,0.6689938674153221
0.21,0.14,0.05,3.477261911016511e-16,198,0.33306989968743983,0.6689938674153221
0.21,0.15,0.0,7.289134208300651e-16,198,0.33640416054131894,0.9867020419025998
0.21,0.15,0.0125,7.289134208300651e-16,198,0.33640416054131894,0.9867020419025998
0.21,0.15,0.025,7.289134208300651e-16,198,0.33640416054131894,0.9867020419025998
0.21,0.15,0.037500000000000006,7.289134208300651e-16,198,0.33640416054131894,0.9867020419025998
0.21,0.15,0.05,7.289134208300651e-16,198,0.33640416054131894,0.9867020419025998
0.21,0.16,0.0,6.329763629713252e-16,198,0.3395024835273093,0.8429930237691453
0.21,0.16,0.0125,6.329763629713252e-16,198,0.3395024835273093,0.8429930237691453
0.21,0.16,0.025,6.329763629713252e-16,198,0.3395024835273093,0.8429930237691453
0.21,0.16,0.037500000000000006,6.329763629713252e-16,198,0.3395024835273093,0.8429930237691453
0.21,0.16,0.05,6.329763629713252e-16,198,0.3395024835273093,0.8429930237691453
0.21,0.16999999999999998,0.0,3.1861418626297836e-15,198,0.3423759543841908,0.2886064811386489
0.21,0.16999999999999998,0.0125,3.1861418626297836e-15,198,0.3423759543841908,0.2886064811386489
0.21,0.16999999999999998,0.025,3.1861418626297836e-15,198,0.3423759543841908,0.2886064811386489
0.21,0.16999999999999998,0.037500000000000006,3.1861418626297836e-15,198,0.3423759543841908,0.2886064811386489
0.21,0.16999999999999998,0.05,3.1861418626297836e-15,198,0.3423759543841908,0.2886064811386489
0.21,0.18,0.0,2.760972195129438e-15,198,0.34503241136322493,0.337663592770934
0.21,0.18,0.0125,2.760972195129438e-15,198,0.34503241136322493,0.337663592770934
0.21,0.18,0.025,2.760972195129438e-15,198,0.34503241136322493,0.337663592770934
0.21,0.18,0.037500000000000006,2.760972195129438e-15,198,0.34503241136322493,0.337663592770934
0.21,0.18,0.05,2.760972195129438e-15,198,0.34503241136322493,0.337663592770934
0.21,0.19,0.0,2.506932124225122e-15,198,0.3474792191459071,0.821678573637835
0.21,0.19,0.0125,2.506932124225122e-15,198,0.3474792191459071,0.821678573637835
0.21,0.19,0.025,2.506932124225122e-15,198,0.3474792191459071,0.821678573637835
0.21,0.19,0.037500000000000006,2.506932124225122e-15,198,0.3474792191459071,0.821678573637835
0.21,0.19,0.05,2.506932124225122e-15,198,0.3474792191459071,0.821678573637835
0.21,0.2,0.0,1.436292135853717e-15,198,0.3497235691868386,0.999923923573236
0.21,0.2,0.0125,1.436292135853717e-15,198,0.3497235691868386,0.999923923573236
0.21,0.2,0.025,1.436292135853717e-15,198,0.3497235691868386,0.999923923573236
0.21,0.2,0.037500000000000006,1.436292135853717e-15,198,0.3497235691868386,0.999923923573236
0.21,0.2,0.05,1.436292135853717e-15,198,0.3497235691868386,0.999923923573236
0.21,0.21,0.0,2.5116936499515305e-15,198,0.35177248294292096,0.7772319618496527
0.21,0.21,0.0125,2.5116936499515305e-15,198,0.35177248294292096,0.7772319618496527
0.21,0.21,0.025,2.5116936499515305e-15,198,0.35177248294292096,0.7772319618496527
0.21,0.21,0.037500000000000006,2.5116936499515305e-15,198,0.35177248294292096,0.7772319618496527
0.21,0.21,0.05,2.5116936499515305e-15,198,0.35177248294292096,0.7772319618496527
0.14,0.14,0.0,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.0125,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.025,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.037500000000000006,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.05,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.15000000000000002,0.0,6.670438407052535e-16,198,0.29594733886757674,0.8934438311143601
0.14,0.15000000000000002,0.0125,6.670438407052535e-16,198,0.29594733886757674,0.8934438311143601
0.14,0.15000000000000002,0.025,6.670438407052535e-16,198,0.29594733886757674,0.8934438311143601
0.14,0.15000000000000002,0.037500000000000006,6.670438407052535e-16,198,0.29594733886757674,0.8934438311143601
0.14,0.15000000000000002,0.05,6.670438407052535e-16,198,0.29594733886757674,0.8934438311143601
0.14,0.16,0.0,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.0125,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.025,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.037500000000000006,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.05,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.17,0.0,2.141582885545487e-16,198,0.31809600832786766,0.9904451548606223
0.14,0.17,0.0125,2.141582885545487e-16,198,0.31809600832786766,0.9904451548606223
0.14,0.17,0.025,2.141582885545487e-16,198,0.31809600832786766,0.9904451548606223
0.14,0.17,0.037500000000000006,2.141582885545487e-16,198,0.31809600832786766,0.9904451548606223
0.14,0.17,0.05,2.141582885545487e-16,198,0.31809600832786766,0.9904451548606223
0.14,0.18000000000000002,0.0,8.887395576395069e-16,198,0.32269534120141297,0.28536297005932637
0.14,0.18000000000000002,0.0125,8.887395576395069e-16,198,0.32269534120141297,0.28536297005932637
0.14,0.18000000000000002,0.025,8.887395576395069e-16,198,0.32269534120141297,0.28536297005932637
0.14,0.18000000000000002,0.037500000000000006,8.887395576395069e-16,198,0.32269534120141297,0.28536297005932637
0.14,0.18000000000000002,0.05,8.887395576395069e-16,198,0.32269534120141297,0.28536297005932637
0.14,0.19,0.0,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.0125,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.025,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.037500000000000006,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.05,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.2,0.0,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.0125,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.025,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.037500000000000006,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.05,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.21000000000000002,0.0,3.88425174289936e-16,198,0.33306922724737903,0.743495014821171
0.14,0.21000000000000002,0.0125,3.88425174289936e-16,198,0.33306922724737903,0.743495014821171
0.14,0.21000000000000002,0.025,3.88425174289936e-16,198,0.33306922724737903,0.743495014821171
0.14,0.21000000000000002,0.037500000000000006,3.88425174289936e-16,198,0.33306922724737903,0.743495014821171
0.14,0.21000000000000002,0.05,3.88425174289936e-16,198,0.33306922724737903,0.743495014821171
0.14,0.22000000000000003,0.0,1.0256447723739284e-15,198,0.33598925268745816,0.7539370778033987
0.14,0.22000000000000003,0.0125,1.0256447723739284e-15,198,0.33598925268745816,0.7539370778033987
0.14,0.22000000000000003,0.025,1.0256447723739284e-15,198,0.33598925268745816,0.7539370778033987
0.14,0.22000000000000003,0.037500000000000006,1.0256447723739284e-15,198,0.33598925268745816,0.7539370778033987
0.14,0.22000000000000003,0.05,1.0256447723739284e-15,198,0.33598925268745816,0.7539370778033987
0.14,0.23,0.0,2.4757930326711376e-15,198,0.3386744913545,0.5651322980550265
0.14,0.23,0.0125,2.4757930326711376e-15,198,0.3386744913545,0.5651322980550265
0.14,0.23,0.025,2.4757930326711376e-15,198,0.3386744913545,0.5651322980550265
0.14,0.23,0.037500000000000006,2.4757930326711376e-15,198,0.3386744913545,0.5651322980550265
0.14,0.23,0.05,2.4757930326711376e-15,198,0.3386744913545,0.5651322980550265
0.14,0.24000000000000002,0.0,1.9076691195632462e-15,198,0.3411364888827674,0.8827921710116488
0.14,0.24000000000000002,0.0125,1.9076691195632462e-15,198,0.3411364888827674,0.8827921710116488
0.14,0.24000000000000002,0.025,1.9076691195632462e-15,198,0.3411364888827674,0.8827921710116488
0.14,0.24000000000000002,0.037500000000000006,1.9076691195632462e-15,198,0.3411364888827674,0.8827921710116488
0.14,0.24000000000000002,0.05,1.9076691195632462e-15,198,0.3411364888827674,0.8827921710116488
0.14,0.25,0.0,2.718046115417267e-15,198,0.343383618775001,0.3722294203025076
0.14,0.25,0.0125,2.718046115417267e-15,198,0.343383618775001,0.3722294203025076
0.14,0.25,0.025,2.718046115417267e-15,198,0.343383618775001,0.3722294203025076
0.14,0.25,0.037500000000000006,2.718046115417267e-15,198,0.343383618775001,0.3722294203025076
0.14,0.25,0.05,2.718046115417267e-15,198,0.343383618775001,0.3722294203025076
0.14,0.26,0.0,7.579613675220782e-16,198,0.3454243369266091,0.9596236610184471
0.14,0.26,0.0125,7.579613675220782e-16,198,0.3454243369266091,0.9596236610184471
0.14,0.26,0.025,7.579613675220782e-16,198,0.3454243369266091,0.9596236610184471
