cross_comp_2,zeeman,score,target_residual,braid_res,ybe_res,best_axis
-0.013333333333333332,0.018333333333333337,2.0127706343731977,1.260901950949852,0.6466561148400073,0.10521256858333865,y
-0.013333333333333332,0.02,2.072098692175708,1.2649881764192539,0.6824799815179534,0.12463053423850066,y
-0.011666666666666667,-0.02,2.389610280478118,1.2741740450244308,0.8539676745121836,0.2614685609415032,z
-0.011666666666666667,-0.018333333333333333,2.31149172114235,1.2681344943370931,0.8144165268763105,0.2289406999289464,z
-0.011666666666666667,-0.016666666666666666,2.236000848274556,1.262486464290908,0.774830858564917,0.1986835254187309,z
-0.011666666666666667,-0.015,2.1634672745415053,1.2572385820819416,0.7354297956314436,0.17079889682812005,z
-0.011666666666666667,-0.013333333333333332,2.0942767718707676,1.2523991368270915,0.6964714716041566,0.14540616343951945,z
-0.011666666666666667,-0.011666666666666667,2.028888106252567,1.2479760444344137,0.6582619794482674,0.12265008236988584,z
-0.011666666666666667,-0.01,1.9678521185282771,1.2439768128506157,0.6211658985957382,0.10270940708192328,y
-0.011666666666666667,-0.008333333333333333,1.9118266051630008,1.2404085080232952,0.5856179061390913,0.08580019100061459,y
-0.011666666666666667,-0.006666666666666666,1.861568238576356,1.2372777209258565,0.5521340656978628,0.07215645195263652,y
-0.011666666666666667,-0.004999999999999999,1.8178644788921716,1.2345905359984395,0.5213197897145031,0.061954153179229074,y
-0.011666666666666667,-0.003333333333333334,1.7813744631403325,1.2323525013561736,0.4938690902594353,0.055152871524723694,y
-0.011666666666666667,-0.001666666666666667,1.752441546259969,1.230568601108483,0.47054702669785553,0.051325918453630215,y
-0.011666666666666667,0.0,1.7310596056599648,1.2292432301172438,0.4521459624168375,0.04967041312588334,y
-0.011666666666666667,0.001666666666666667,1.7170555700779748,1.228380171499921,0.43940978261579544,0.0492656159622584,y
-0.011666666666666667,0.003333333333333334,1.7102894709375798,1.2279825771545005,0.4329320447756672,0.049374849007412056,y
-0.011666666666666667,0.005000000000000001,1.7107133697575925,1.2280529515478473,0.4330523672659957,0.04960805094374959,y
-0.011666666666666667,0.006666666666666668,1.7183454322817853,1.2285931389681317,0.43978844998342637,0.0499638433302272,y
-0.011666666666666667,0.008333333333333335,1.7332632242891368,1.2296043143965014,0.4528335793422335,0.05082533055040194,y
-0.011666666666666667,0.010000000000000002,1.7556199277038622,1.2310869781034093,0.4716205844663632,0.05291236513408976,y
-0.011666666666666667,0.011666666666666669,1.7855898931180219,1.2330409540236493,0.4954236410182023,0.057125298076170276,y
-0.011666666666666667,0.013333333333333332,1.8231917669887734,1.2354653919107221,0.5234604310631048,0.06426594401494637,y
-0.011666666666666667,0.015000000000000003,1.8681238672450695,1.2383587732185002,0.5549694176297525,0.07479567639681695,y
-0.011666666666666667,0.016666666666666666,1.919785912132756,1.2417189206066614,0.5892553284616652,0.0888116630644294,y
-0.011666666666666667,0.018333333333333337,1.9774430464371344,1.2455430109176453,0.6257081755302247,0.10619185998926442,y
-0.011666666666666667,0.02,2.040374803587388,1.2498275914283876,0.6638050536994595,0.126742158459541,y
-0.01,-0.02,2.349882600389166,1.2576641275867837,0.8334174400523752,0.25880103275000743,z
-0.01,-0.018333333333333333,2.270092560770627,1.2515320823045517,0.7925039548907381,0.2260565235753371,z
-0.01,-0.016666666666666666,2.1928562331289116,1.245802751365285,0.751462126051148,0.1955913557124787,z
-0.01,-0.015,2.118493465825819,1.2404851647506678,0.710506516608668,0.16750178446648334,z
-0.01,-0.013333333333333332,2.0473807935614476,1.2355879915497783,0.6698927883407221,0.1419000136709471,z
-0.01,-0.011666666666666667,1.979970603690029,1.2311195016007104,0.6299285857928243,0.11892251629649433,z
-0.01,-0.01,1.9168150584792014,1.2270875275639381,0.5909871046087964,0.09874042630646679,z
-0.01,-0.008333333333333333,1.8585904269950508,1.2234994278122318,0.5535232768129436,0.08156772236987567,y
-0.01,-0.006666666666666666,1.806105014355432,1.2203620505338084,0.5180915044262066,0.06765145939541689,y
-0.01,-0.004999999999999999,1.760249597542601,1.2176816994509785,0.48536178167838545,0.057206116413237,y
-0.01,-0.003333333333333334,1.7218389306229935,1.2154641015539005,0.45612733984479603,0.05024748922429699,y
-0.01,-0.001666666666666667,1.6913851761723662,1.213714377239099,0.4312917083778652,0.04637909055540203,y
-0.01,0.0,1.6690197261001913,1.2124370132231617,0.41181858299268326,0.044764129884346394,y
-0.01,0.001666666666666667,1.654679872150878,1.2116358385755677,0.39863053280393734,0.044413500771372745,y
-0.01,0.003333333333333334,1.648322559955135,1.2113140041793016,0.39246126781720125,0.04454728795863208,y
-0.01,0.005000000000000001,1.6499597573232114,1.2114739658857894,0.3937009183791375,0.044784873058284456,y
-0.01,0.006666666666666668,1.6596067750907348,1.2121174715818308,0.4023007482840187,0.04518855522488541,y
-0.01,0.008333333333333335,1.677285247028253,1.213245552332221,0.4177876128178189,0.04625208187821331,y
-0.01,0.010000000000000002,1.7030590831252777,1.2148585177031386,0.43937976408648777,0.04882080133565135,y
