cxy,cyx,min_abs,site,max_weight,maj_sim
0.1,0.1,0.003125931020953543,199,0.009949641079306869,0.2928932188139526
0.1,0.1125,0.003327042944315739,199,0.009949641079307346,0.27772622337504205
0.1,0.125,0.003538313663747979,199,0.009949641079307263,0.3327695363200306
0.1,0.1375,0.003758030233645848,199,0.009949641079306895,0.3108795089955798
0.1,0.15000000000000002,0.003984795818496756,199,0.009949641079306803,0.22774713955129133
0.1,0.1625,0.0042174735348788905,199,0.00994964107930812,0.22432645185957178
0.1,0.17500000000000002,0.00445513716330781,199,0.009949641079306877,0.20773989287315187
0.1,0.1875,0.004697029922679952,199,0.009949641079306858,0.1997337397776131
0.1,0.2,0.004942530917394161,199,0.009949641079307667,0.3383321067602414
0.1,0.21250000000000002,0.00519112824619361,0,0.009949641079306706,0.18665344364576708
0.1,0.225,0.005442397623441675,199,0.00994964107930805,0.33640565903812525
0.1,0.23750000000000002,0.005695985440557383,199,0.009949641079307936,0.3629814115897191
0.1,0.25,0.005951595350040639,199,0.009949641079308104,0.17262357445040066
0.1125,0.0,0.002486662900242255,199,0.009949641079306902,0.4536379934532839
0.1125,0.0125,0.002501965585601229,199,0.009949641079307944,0.1198953410451894
0.1125,0.025,0.002547322128787121,0,0.009949641079307254,0.30188734428114494
0.1125,0.037500000000000006,0.0026211728459353267,199,0.009949641079306812,0.4494897427835689
0.1125,0.05,0.0027211988117208374,199,0.00994964107930805,0.24911452635516984
0.1125,0.0625,0.0028446401673565824,199,0.009949641079306995,0.27997196283550363
0.1125,0.07500000000000001,0.0029885968638725595,199,0.009949641079306923,0.3566466151339541
0.1125,0.08750000000000001,0.003150257699291117,199,0.009949641079306893,0.3374522101654982
0.1125,0.1,0.003327042944315739,199,0.009949641079307346,0.30839059848221806
0.1125,0.1125,0.0035166723985727844,199,0.009949641079306874,0.2928932188139526
0.1125,0.125,0.0037171808657406324,0,0.009949641079306803,0.2745731616012198
0.1125,0.1375,0.003926902245098174,199,0.009949641079307348,0.32120769686323725
0.1125,0.15000000000000002,0.004144438167070421,199,0.009949641079307923,0.24788600618717505
0.1125,0.1625,0.004368621409891966,199,0.00994964107930715,0.3586279914477908
0.1125,0.17500000000000002,0.0045984798737678245,199,0.009949641079307,0.3703854534731814
0.1125,0.1875,0.004833203916669748,199,0.00994964107930766,0.3531296469049252
0.1125,0.2,0.005072118085667813,199,0.00994964107930763,0.2575607435860715
0.1125,0.21250000000000002,0.005314657324229977,199,0.009949641079307268,0.2131998810087964
0.1125,0.225,0.005560347282068486,0,0.009949641079306638,0.20894301572989982
0.1125,0.23750000000000002,0.005808788182108726,199,0.009949641079307545,0.2963143156791719
0.1125,0.25,0.006059641673910043,199,0.009949641079307868,0.23379391464555976
0.125,0.0,0.0027629587780469045,199,0.009949641079308359,0.2609139167651132
0.125,0.0125,0.0027767392065655705,199,0.009949641079307767,0.43130398427592087
0.125,0.025,0.002817676144902759,0,0.009949641079307207,0.2113864435457059
0.125,0.037500000000000006,0.0028846136514294463,0,0.009949641079306832,0.45680626053921214
0.125,0.05,0.0029757976750203197,199,0.009949641079308104,0.4329537488600569
0.125,0.0625,0.00308908182337142,199,0.009949641079307027,0.3999034574557011
0.125,0.07500000000000001,0.0032221359444465233,0,0.00994964107930686,0.3798777392600431
0.125,0.08750000000000001,0.0033726209988209077,199,0.009949641079307937,0.31956925610495246
0.125,0.1,0.003538313663747979,199,0.009949641079307263,0.255119785590897
0.125,0.1125,0.0037171808657406324,0,0.009949641079306803,0.31169933176497056
0.125,0.125,0.003907413776191915,0,0.009949641079306735,0.29289321881395247
