mu_site,cxy,cyx,min_abs,site,max_weight,maj_sim
-4.0,0.094,0.136,3.9429284382007777,100,0.009949641078242205,0.05367262125101391
-4.0,0.094,0.14300000000000002,3.930689320246748,100,0.009949641079536638,0.05533119788554741
-4.0,0.094,0.15000000000000002,3.918511988538844,100,0.009949641079080973,0.05699054056963848
-4.0,0.094,0.15700000000000003,3.9063970208921197,100,0.00994964107955013,0.05865057814216368
-4.0,0.094,0.16400000000000003,3.8943449993340846,100,0.009949641078949342,0.06031123832462337
-4.0,0.094,0.171,3.882356510076494,99,0.009949641078995826,0.06197244771832655
-4.0,0.094,0.17800000000000002,3.8704321434847104,100,0.009949641079013518,0.06363413180203303
-4.0,0.094,0.185,3.8585724940445703,99,0.009949641079134628,0.06529621493007964
-4.0,0.094,0.192,3.8467781603266933,100,0.009949641079023408,0.0669586203309972
-4.0,0.094,0.199,3.83504974494815,99,0.009949641079420275,0.0686212701066492
-4.0,0.094,0.20600000000000002,3.823387854531464,100,0.009949641079076744,0.07028408523189955
-4.0,0.094,0.21300000000000002,3.8117930996608314,100,0.009949641079325305,0.07194698555483348
-4.0,0.094,0.22,3.800266094835535,100,0.009949641079057539,0.07360988979754635
-4.0,0.101,0.08,3.9745209269669757,100,0.009949641078470647,0.042643071183075754
-4.0,0.101,0.08700000000000001,3.988955257450911,145,0.009944780568416328,0.035366036815307256
-4.0,0.101,0.094,3.997425907414155,159,0.00994964108211122,0.01774304458020548
-4.0,0.101,0.101,4.000001245981154,0,0.019899279059349725,0.00039441520166416666
-4.0,0.101,0.10800000000000001,3.997758936580711,48,0.009949641088526858,0.016069888844532754
-4.0,0.101,0.115,3.9916253198141347,195,0.00994478062951133,0.030552444462390693
-4.0,0.101,0.12200000000000001,3.9823809704144133,181,0.009949641084404897,0.043831198626931855
-4.0,0.101,0.129,3.9707352299379295,100,0.009949641099533712,0.05332628462186373
-4.0,0.101,0.136,3.9584830833677014,99,0.00994964107939808,0.05497414707567172
-4.0,0.101,0.14300000000000002,3.9462922072291713,100,0.009949641078710573,0.05662278084964134
-4.0,0.101,0.15000000000000002,3.9341631711023997,100,0.009949641079198988,0.05827211637020402
-4.0,0.101,0.15700000000000003,3.922096548705892,99,0.00994964107918011,0.05992208297522594
-4.0,0.101,0.16400000000000003,3.9100929178696293,99,0.009949641079811257,0.061572608911183546
-4.0,0.101,0.171,3.8981528605057516,100,0.009949641078933943,0.06322362133077364
-4.0,0.101,0.17800000000000002,3.8862769625768436,100,0.00994964107891514,0.06487504629098528
-4.0,0.101,0.185,3.874465814061752,100,0.009949641079036647,0.0665268087516443
-4.0,0.101,0.192,3.8627200089188802,100,0.009949641078957383,0.06817883257444879
-4.0,0.101,0.199,3.8510401450468836,100,0.009949641079128393,0.06983104052251699
-4.0,0.101,0.20600000000000002,3.8394268242427234,100,0.009949641079188628,0.0714833542604546
-4.0,0.101,0.21300000000000002,3.8278806521569844,100,0.00994964107931995,0.07313569435497369
-4.0,0.101,0.22,3.8164022382464315,100,0.00994964107909518,0.0747879802760637
-4.0,0.10800000000000001,0.08,3.961884831739934,100,0.009949641078701487,0.04431622339460617
-4.0,0.10800000000000001,0.08700000000000001,3.9771682709591305,100,0.009949641083283209,0.04569018922663948
-4.0,0.10800000000000001,0.094,3.9904280009407223,171,0.009949641108523396,0.03308477168169388
-4.0,0.10800000000000001,0.101,3.997758936580711,48,0.009949641088526858,0.016069888844532976
-4.0,0.10800000000000001,0.10800000000000001,4.000001424676389,199,0.019899278621872296,0.0004217335995845284
-4.0,0.10800000000000001,0.115,3.9980311509372846,162,0.009949641081342888,0.015534697352597604
-4.0,0.10800000000000001,0.12200000000000001,3.992610327676129,183,0.00994964108235474,0.029033208953574086
-4.0,0.10800000000000001,0.129,3.9843892528169578,138,0.009949641078964984,0.04141849651181451
-4.0,0.10800000000000001,0.136,3.97392041786705,20,0.009944780572881362,0.05265887563462368
-4.0,0.10800000000000001,0.14300000000000002,3.9619325645276824,100,0.009949641077390995,0.05789846866580195
-4.0,0.10800000000000001,0.15000000000000002,3.949851556436737,99,0.009949641078349548,0.05953787472415484
-4.0,0.10800000000000001,0.15700000000000003,3.9378330079369674,100,0.00994964107855412,0.061177849662401695
-4.0,0.10800000000000001,0.16400000000000003,3.92587749266345,100,0.009949641079287756,0.06281832225851058
-4.0,0.10800000000000001,0.171,3.9139855882330994,100,0.009949641079297864,0.06445922022257367
-4.0,0.10800000000000001,0.17800000000000002,3.90215787621192,99,0.009949641079637882,0.0661004701952842
-4.0,0.10800000000000001,0.185,3.8903949420798436,100,0.009949641079078196,0.0677419977468845
-4.0,0.10800000000000001,0.192,3.878697375193056,100,0.009949641078974466,0.06938372737659682
-4.0,0.10800000000000001,0.199,3.867065768743785,100,0.00994964107911752,0.07102558251255808
-4.0,0.10800000000000001,0.20600000000000002,3.855500719717453,100,0.009949641079034139,0.0726674855122722
-4.0,0.10800000000000001,0.21300000000000002,3.8440028288471657,100,0.009949641078973436,0.0743093576635987
-4.0,0.10800000000000001,0.22,3.832572700565458,100,0.009949641079064457,0.0759511191862946
-4.0,0.115,0.08,3.9493075405107247,100,0.009949641078703515,0.045990618457450116
-4.0,0.115,0.08700000000000001,3.964639464703942,100,0.00994964107813546,0.04735476332194877
-4.0,0.115,0.094,3.9799597740004393,195,0.009949641167658431,0.046509864892295694
-4.0,0.115,0.101,3.9916253198141347,195,0.00994478062951133,0.030552444462390693
-4.0,0.115,0.10800000000000001,3.9980311509372846,162,0.009949641081342888,0.015534697352597715
-4.0,0.115,0.115,4.000001615341634,0,0.019899278140598428,0.00044904975407633607
-4.0,0.115,0.12200000000000001,3.9982574225570997,5,0.009944780561803666,0.014783460556064276
-4.0,0.115,0.129,3.9934324226962135,15,0.009944780559032421,0.027687548354730862
-4.0,0.115,0.136,3.986073484753066,12,0.009944780559104196,0.03938588084230343
-4.0,0.115,0.14300000000000002,3.976650045839613,118,0.009949641081615375,0.049786762986913424
-4.0,0.115,0.15000000000000002,3.9655620430604324,84,0.00994964103952972,0.05965404931254925
-4.0,0.115,0.15700000000000003,3.953605957593207,100,0.009949641080957623,0.06241813705511556
-4.0,0.115,0.16400000000000003,3.941698283344385,100,0.009949641078232672,0.06404863689229556
-4.0,0.115,0.171,3.929854253584351,100,0.009949641078452292,0.06567950255741506
-4.0,0.115,0.17800000000000002,3.9180744454899443,100,0.00994964107902446,0.06731066127977925
-4.0,0.115,0.185,3.906359440051445,100,0.009949641079014913,0.06894203924440911
-4.0,0.115,0.192,3.8947098220339997,100,0.009949641079156538,0.07057356159185058
-4.0,0.115,0.199,3.883126179936542,100,0.009949641078962838,0.07220515241847592
-4.0,0.115,0.20600000000000002,3.8716091059481195,99,0.00994964107922308,0.07383673477730157
-4.0,0.115,0.21300000000000002,3.8601591959015913,99,0.009949641079409328,0.07546823067932695
-4.0,0.115,0.22,3.848777049224626,100,0.009949641078950676,0.07709956109542404
-4.0,0.12200000000000001,0.08,3.936789616882029,100,0.009949641078650323,0.04766619001881156
-4.0,0.12200000000000001,0.08700000000000001,3.952170103012172,99,0.009949641079126558,0.04902044464956323
-4.0,0.12200000000000001,0.094,3.9675897428020073,100,0.00994964108106962,0.05035804520825993
-4.0,0.12200000000000001,0.101,3.9823809704144133,181,0.009949641084404897,0.043831198626931966
-4.0,0.12200000000000001,0.10800000000000001,3.992610327676129,183,0.00994964108235474,0.029033208953574086
-4.0,0.12200000000000001,0.115,3.9982574225570997,5,0.009944780561803666,0.014783460556064498
-4.0,0.12200000000000001,0.12200000000000001,4.000001817976881,199,0.019899277642170952,0.00047636366520054096
-4.0,0.12200000000000001,0.129,3.998445597602509,103,0.009949641078965251,0.013813642852184782
-4.0,0.12200000000000001,0.136,3.994124149164347,94,0.009949641079844621,0.025876913167156346
-4.0,0.12200000000000001,0.14300000000000002,3.9874994890275763,195,0.009944780559185611,0.03713822711365733
-4.0,0.12200000000000001,0.15000000000000002,3.9789736559392472,141,0.009949641080511537,0.04778250895746328
-4.0,0.12200000000000001,0.15700000000000003,3.968892275782007,106,0.009949641082080582,0.05694389387724297
-4.0,0.12200000000000001,0.16400000000000003,3.9575548555806583,99,0.0099496410726797,0.06526380622102368
-4.0,0.12200000000000001,0.171,3.945758422968263,100,0.009949641080120884,0.06688472136396062
-4.0,0.12200000000000001,0.17800000000000002,3.9340262376363637,100,0.009949641078132303,0.06850587215720916
-4.0,0.12200000000000001,0.185,3.922358876095993,100,0.009949641079170719,0.07012718540439611
-4.0,0.12200000000000001,0.192,3.910756918533559,100,0.009949641078623504,0.07174858689065844
-4.0,0.12200000000000001,0.199,3.8992209487689404,100,0.0099496410787383,0.07337000138329908
-4.0,0.12200000000000001,0.20600000000000002,3.8877515542110443,100,0.009949641079264483,0.07499135263294487
-4.0,0.12200000000000001,0.21300000000000002,3.8763493258107693,100,0.009949641079211513,0.07661256337522282
-4.0,0.12200000000000001,0.22,3.8650148580113126,100,0.009949641079217381,0.07823355533297371
-4.0,0.129,0.08,3.9243316289703163,100,0.00994964107864478,0.04934287058019515
-4.0,0.129,0.08700000000000001,3.9397607503108487,100,0.009949641078808647,0.050687166090985114
-4.0,0.129,0.094,3.955228768824172,99,0.009949641081382705,0.05201488071305338
-4.0,0.129,0.101,3.9707352299379295,100,0.009949641099533712,0.05332628462186384
-4.0,0.129,0.10800000000000001,3.9843892528169578,138,0.009949641078964984,0.04141849651181462
-4.0,0.129,0.115,3.9934324226962135,15,0.009944780559032421,0.02768754835473075
-4.0,0.129,0.12200000000000001,3.998445597602509,103,0.009949641078965251,0.013813642852184893
-4.0,0.129,0.129,4.000002032582134,199,0.019899277102730963,0.0005036753330192045
-4.0,0.129,0.136,3.998606125411447,192,0.009949641081683658,0.012622653426609287
-4.0,0.129,0.14300000000000002,3.9947126034030678,40,0.009949641082129363,0.024509703140008554
-4.0,0.129,0.15000000000000002,3.988717615860777,10,0.009949641083319196,0.03576058387177539
-4.0,0.129,0.15700000000000003,3.9809672461773538,54,0.009949641082183892,0.0452955966340689
-4.0,0.129,0.16400000000000003,3.9717635833934595,124,0.009949641078510253,0.05435816154771267
-4.0,0.129,0.171,3.961367438295324,174,0.009944782863201577,0.0626635854115345
-4.0,0.129,0.17800000000000002,3.9500128259174905,100,0.009949641075169113,0.06968635040455595
-4.0,0.129,0.185,3.9383928244133273,100,0.009949641079961463,0.07129768333601127
-4.0,0.129,0.192,3.9268382399023603,100,0.009949641078269279,0.07290904987798097
-4.0,0.129,0.199,3.9153496515407054,100,0.00994964107850248,0.07452037547089396
-4.0,0.129,0.20600000000000002,3.9039276419743945,100,0.009949641079927771,0.07613158456459934
-4.0,0.129,0.21300000000000002,3.8925727972916544,100,0.009949641079033558,0.07774260062035787
-4.0,0.129,0.22,3.8812857069725717,100,0.009949641078980562,0.07935334611336464
-4.0,0.136,0.08,3.911934149391431,100,0.009949641079071979,0.051020591491581446
-4.0,0.136,0.08700000000000001,3.927411975427068,99,0.00994964107975066,0.052354859401254394
-4.0,0.136,0.094,3.9429284382007777,100,0.009949641078242205,0.05367262125101402
-4.0,0.136,0.101,3.9584830833677014,99,0.00994964107939808,0.05497414707567183
-4.0,0.136,0.10800000000000001,3.97392041786705,20,0.009944780572881362,0.05265887563462368
-4.0,0.136,0.115,3.986073484753066,12,0.009944780559104196,0.03938588084230332
-4.0,0.136,0.12200000000000001,3.994124149164347,94,0.009949641079844621,0.025876913167156346
-4.0,0.136,0.129,3.998606125411447,192,0.009949641081683658,0.012622653426609398
-4.0,0.136,0.136,4.000002259157387,199,0.01989927653914213,0.0005309847575943882
-4.0,0.136,0.14300000000000002,3.9987416536482683,165,0.009949641080559561,0.012244953480011422
-4.0,0.136,0.15000000000000002,3.995216547233586,8,0.009944780556028593,0.023782715003906718
-4.0,0.136,0.15700000000000003,3.989765565037836,166,0.009949641079531507,0.03391378687488822
-4.0,0.136,0.16400000000000003,3.982690789050763,174,0.00994964108021584,0.043434073054789635
-4.0,0.136,0.171,3.974255848580847,177,0.009944780557940933,0.05212948422881192
-4.0,0.136,0.17800000000000002,3.9646907174434993,181,0.00994964108332639,0.06037664965350509
-4.0,0.136,0.185,3.954196184030451,179,0.009944780568577715,0.06792853293375178
-4.0,0.136,0.192,3.942953367382397,100,0.009949641094791361,0.07405519220883139
-4.0,0.136,0.199,3.9315118706183076,100,0.00994964107940035,0.07565651578250365
-4.0,0.136,0.20600000000000002,3.920136952807198,100,0.009949641079054343,0.07725767108317605
-4.0,0.136,0.21300000000000002,3.9088291951948633,100,0.009949641078352927,0.07885858229829612
-4.0,0.136,0.22,3.897589182320569,100,0.00994964107874502,0.08045917265535407
-4.0,0.14300000000000002,0.08,3.8995977552440313,100,0.00994964107899415,0.05269928294598791
-4.0,0.14300000000000002,0.08700000000000001,3.9151243515701233,100,0.009949641078920152,0.05402345520398777
-4.0,0.14300000000000002,0.094,3.930689320246748,100,0.009949641079536638,0.05533119788554741
-4.0,0.14300000000000002,0.101,3.9462922072291713,100,0.009949641078710573,0.05662278084964156
-4.0,0.14300000000000002,0.10800000000000001,3.9619325645276824,100,0.009949641077390995,0.05789846866580217
-4.0,0.14300000000000002,0.115,3.976650045839613,118,0.009949641081615375,0.049786762986913646
-4.0,0.14300000000000002,0.12200000000000001,3.9874994890275763,195,0.009944780559185611,0.03713822711365722
-4.0,0.14300000000000002,0.129,3.9947126034030678,40,0.009949641082129363,0.024509703140008554
-4.0,0.14300000000000002,0.136,3.9987416536482683,165,0.009949641080559561,0.012244953480011422
-4.0,0.14300000000000002,0.14300000000000002,4.000002497702639,199,0.019899275950199666,0.0005582919389874874
-4.0,0.14300000000000002,0.15000000000000002,3.998858955867803,18,0.009944780556081027,0.01176005684594883
-4.0,0.14300000000000002,0.15700000000000003,3.9956524687393324,151,0.009949641080903448,0.02284040892897321
-4.0,0.14300000000000002,0.16400000000000003,3.9906746119799203,108,0.009949641079521461,0.0325643838739077
-4.0,0.14300000000000002,0.171,3.9841912714699346,46,0.00994964108170294,0.041834279159774446
-4.0,0.14300000000000002,0.17800000000000002,3.9764341453457424,145,0.009949641079882778,0.05047937886191656
-4.0,0.14300000000000002,0.185,3.9676059763174476,184,0.00994964108382296,0.05834431502051607
-4.0,0.14300000000000002,0.192,3.957885577856205,111,0.009949641081158466,0.06528922455986341
-4.0,0.14300000000000002,0.199,3.9474316867096233,154,0.009944780559880377,0.0720145483857757
-4.0,0.14300000000000002,0.20600000000000002,3.9363790762893522,99,0.009949640781108028,0.07836984783967416
-4.0,0.14300000000000002,0.21300000000000002,3.925118110412964,100,0.009949641086070054,0.0799607434225923
-4.0,0.14300000000000002,0.22,3.9139248763391516,100,0.009949641078201718,0.08155126929843926
-4.0,0.15000000000000002,0.08,3.887323028090807,100,0.009949641078933542,0.05437887397442576
-4.0,0.15000000000000002,0.08700000000000001,3.9028984563114335,100,0.009949641079014153,0.05569288298681907
-4.0,0.15000000000000002,0.094,3.918511988538844,100,0.009949641079080973,0.056990540569638704
-4.0,0.15000000000000002,0.101,3.9341631711023997,100,0.009949641079198988,0.05827211637020402
-4.0,0.15000000000000002,0.10800000000000001,3.949851556436737,99,0.009949641078349548,0.05953787472415484
-4.0,0.15000000000000002,0.115,3.9655620430604324,84,0.00994964103952972,0.05965404931254925
-4.0,0.15000000000000002,0.12200000000000001,3.9789736559392472,141,0.009949641080511537,0.04778250895746328
-4.0,0.15000000000000002,0.129,3.988717615860777,10,0.009949641083319196,0.0357605838717755
-4.0,0.15000000000000002,0.136,3.995216547233586,8,0.009944780556028593,0.023782715003906718
-4.0,0.15000000000000002,0.14300000000000002,3.998858955867803,18,0.009944780556081027,0.01176005684594883
-4.0,0.15000000000000002,0.15000000000000002,4.000002748217891,0,0.01989927532267346,0.0005855968772604525
-4.0,0.15000000000000002,0.15700000000000003,3.9989606195485057,126,0.00994964107996084,0.011167321735835678
-4.0,0.15000000000000002,0.16400000000000003,3.9960302428470227,162,0.00994964107965682,0.021679696395980108
-4.0,0.15000000000000002,0.171,3.9914682846513374,90,0.009949641079931912,0.030874466392196598
-4.0,0.15000000000000002,0.17800000000000002,3.9855051054345423,34,0.009944780555099878,0.03975509368422303
-4.0,0.15000000000000002,0.185,3.978345987397929,174,0.009949641080317333,0.04818988485484588
-4.0,0.15000000000000002,0.192,3.970174155599942,198,0.009949641081177378,0.0560570094543158
-4.0,0.15000000000000002,0.199,3.9611491091257176,188,0.00994478055554144,0.06324495426413923
-4.0,0.15000000000000002,0.20600000000000002,3.951411192088407,132,0.009949641081052816,0.06965240454401345
-4.0,0.15000000000000002,0.21300000000000002,3.9410861678088818,20,0.00994478056983355,0.07605386157604854
-4.0,0.15000000000000002,0.22,3.93028100113393,190,0.00994964144377481,0.0817517523275646
-4.0,0.15700000000000003,0.08,3.87511055393743,100,0.009949641079285646,0.056059292441271946
-4.0,0.15700000000000003,0.08700000000000001,3.8907348715622287,99,0.00994964107957807,0.05736307109724881
-4.0,0.15700000000000003,0.094,3.9063970208921197,100,0.00994964107955013,0.05865057814216368
-4.0,0.15700000000000003,0.101,3.922096548705892,99,0.00994964107918011,0.05992208297522594
-4.0,0.15700000000000003,0.10800000000000001,3.9378330079369674,100,0.00994964107855412,0.061177849662401695
-4.0,0.15700000000000003,0.115,3.953605957593207,100,0.009949641080957623,0.06241813705511545
-4.0,0.15700000000000003,0.12200000000000001,3.968892275782007,106,0.009949641082080582,0.05694389387724297
-4.0,0.15700000000000003,0.129,3.9809672461773538,54,0.009949641082183892,0.0452955966340689
-4.0,0.15700000000000003,0.136,3.989765565037836,166,0.009949641079531507,0.03391378687488833
-4.0,0.15700000000000003,0.14300000000000002,3.9956524687393324,151,0.009949641080903448,0.02284040892897321
-4.0,0.15700000000000003,0.15000000000000002,3.9989606195485057,126,0.00994964107996084,0.011167321735835567
-4.0,0.15700000000000003,0.15700000000000003,4.000003010703137,0,0.01989927466976644,0.000612899572475456
-4.0,0.15700000000000003,0.16400000000000003,3.9990498367425706,70,0.009949641079104064,0.010466047313929416
-4.0,0.15700000000000003,0.171,3.9963625213693703,194,0.009944780555525983,0.020297406048099376
-4.0,0.15700000000000003,0.17800000000000002,3.9921639171608927,40,0.009949641081325311,0.029952259407346138
-4.0,0.15700000000000003,0.185,3.986661683088202,149,0.009944780555567948,0.038239287605306815
-4.0,0.15700000000000003,0.192,3.980036209030691,46,0.00994964108118174,0.04622398960135754
-4.0,0.15700000000000003,0.199,3.9724499337872565,147,0.009949641079370984,0.05381577081790834
-4.0,0.15700000000000003,0.20600000000000002,3.964048100830118,89,0.009944780555048691,0.060930243550372465
-4.0,0.15700000000000003,0.21300000000000002,3.954958150403974,124,0.009949641079135518,0.06748940037787587
-4.0,0.15700000000000003,0.22,3.9452925021629395,132,0.009949641080182722,0.07342149995224723
-4.0,0.16400000000000003,0.08,3.8629609232091413,100,0.00994964107933745,0.05774046504007768
-4.0,0.16400000000000003,0.08700000000000001,3.8786341835488836,99,0.009949641079351665,0.05903394673892459
-4.0,0.16400000000000003,0.094,3.8943449993340846,100,0.009949641078949342,0.060311238324623484
-4.0,0.16400000000000003,0.101,3.9100929178696293,99,0.009949641079811257,0.06157260891118366
-4.0,0.16400000000000003,0.10800000000000001,3.92587749266345,100,0.009949641079287756,0.06281832225851058
-4.0,0.16400000000000003,0.115,3.941698283344385,100,0.009949641078232672,0.06404863689229567
-4.0,0.16400000000000003,0.12200000000000001,3.9575548555806583,99,0.0099496410726797,0.06526380622102368
-4.0,0.16400000000000003,0.129,3.9717635833934595,124,0.009949641078510253,0.05435816154771267
-4.0,0.16400000000000003,0.136,3.982690789050763,174,0.00994964108021584,0.043434073054789635
-4.0,0.16400000000000003,0.14300000000000002,3.9906746119799203,108,0.009949641079521461,0.03256438387390792
-4.0,0.16400000000000003,0.15000000000000002,3.9960302428470227,162,0.00994964107965682,0.021679696395980108
-4.0,0.16400000000000003,0.15700000000000003,3.9990498367425706,70,0.009949641079104064,0.010466047313929416
-4.0,0.16400000000000003,0.16400000000000003,4.000003285158373,0,0.019899272128932204,0.0006402000246938933
-4.0,0.16400000000000003,0.171,3.9991304035795388,173,0.00994478087539426,0.009655473543598414
-4.0,0.16400000000000003,0.17800000000000002,3.9966527961994345,187,0.009949641080548336,0.01991731391617868
-4.0,0.16400000000000003,0.185,3.9927783328428497,191,0.009944780555075486,0.028814084158816033
-4.0,0.16400000000000003,0.192,3.9876870600684478,91,0.009949641079443702,0.0374997280873951
-4.0,0.16400000000000003,0.199,3.9815355146936957,16,0.009949641082463533,0.04482602884507225
-4.0,0.16400000000000003,0.20600000000000002,3.974475964124157,154,0.0099496410811838,0.051899017476356946
-4.0,0.16400000000000003,0.21300000000000002,3.9666362072599184,54,0.009949641080895048,0.05865878304224803
-4.0,0.16400000000000003,0.22,3.9581321272493817,138,0.009949641079028775,0.06504891127402213
-4.0,0.171,0.08,3.8508747307249247,100,0.009949641079052803,0.059422317289824944
-4.0,0.171,0.08700000000000001,3.866596982785878,100,0.009949641079007842,0.0607054359683753
-4.0,0.171,0.094,3.882356510076494,99,0.009949641078995826,0.06197244771832633
-4.0,0.171,0.101,3.8981528605057516,100,0.009949641078933943,0.06322362133077364
-4.0,0.171,0.10800000000000001,3.9139855882330994,100,0.009949641079297864,0.06445922022257367
-4.0,0.171,0.115,3.929854253584351,100,0.009949641078452292,0.06567950255741517
-4.0,0.171,0.12200000000000001,3.945758422968263,100,0.009949641080120884,0.06688472136396051
-4.0,0.171,0.129,3.961367438295324,174,0.009944782863201577,0.06266358541153472
-4.0,0.171,0.136,3.974255848580847,177,0.009944780557940933,0.052129484228811696
-4.0,0.171,0.14300000000000002,3.9841912714699346,46,0.00994964108170294,0.04183427915977467
-4.0,0.171,0.15000000000000002,3.9914682846513374,90,0.009949641079931912,0.030874466392196598
-4.0,0.171,0.15700000000000003,3.9963625213693703,194,0.009944780555525983,0.020297406048099376
-4.0,0.171,0.16400000000000003,3.9991304035795388,173,0.00994478087539426,0.009655473543598636
-4.0,0.171,0.171,4.000003571583604,0,0.019899273274629044,0.0006674982339777147
-4.0,0.171,0.17800000000000002,3.999195910168877,26,0.009944780555611248,0.01005275894955071
-4.0,0.171,0.185,3.9969116103367863,103,0.009949641079487934,0.01943205795737113
-4.0,0.171,0.192,3.993323712414321,48,0.009949641080789572,0.02745646787779754
-4.0,0.171,0.199,3.9885966096911285,90,0.00994964107971339,0.03536442455146627
-4.0,0.171,0.20600000000000002,3.98287303255344,33,0.009949641081891654,0.04308689367494778
-4.0,0.171,0.21300000000000002,3.9762875150394343,46,0.009949641079937488,0.05055812129973991
-4.0,0.171,0.22,3.9689555939600836,170,0.009944780554896957,0.05671910356407339
-4.0,0.17800000000000002,0.08,3.838852575669204,100,0.009949641079431802,0.06110477353165855
-4.0,0.17800000000000002,0.08700000000000001,3.8546238640462933,99,0.009949641079223704,0.062377463692205204
-4.0,0.17800000000000002,0.094,3.8704321434847104,100,0.009949641079013518,0.06363413180203303
-4.0,0.17800000000000002,0.101,3.8862769625768436,100,0.00994964107891514,0.0648750462909855
-4.0,0.17800000000000002,0.10800000000000001,3.90215787621192,99,0.009949641079637882,0.0661004701952842
-4.0,0.17800000000000002,0.115,3.9180744454899443,100,0.00994964107902446,0.06731066127977925
-4.0,0.17800000000000002,0.12200000000000001,3.9340262376363637,100,0.009949641078132303,0.06850587215720905
-4.0,0.17800000000000002,0.129,3.9500128259174905,100,0.009949641075169113,0.06968635040455595
-4.0,0.17800000000000002,0.136,3.9646907174434993,181,0.00994964108332639,0.060376649653504866
-4.0,0.17800000000000002,0.14300000000000002,3.9764341453457424,145,0.009949641079882778,0.05047937886191656
-4.0,0.17800000000000002,0.15000000000000002,3.9855051054345423,34,0.009944780555099878,0.03975509368422303
-4.0,0.17800000000000002,0.15700000000000003,3.9921639171608927,40,0.009949641081325311,0.029952259407346138
-4.0,0.17800000000000002,0.16400000000000003,3.9966527961994345,187,0.009949641080548336,0.01991731391617857
-4.0,0.17800000000000002,0.171,3.999195910168877,26,0.009944780555611248,0.010052758949550822
-4.0,0.17800000000000002,0.17800000000000002,4.00000386997882,199,0.01989927253491591,0.0006947942003892038
-4.0,0.17800000000000002,0.185,3.9992579927889627,30,0.009949641079492946,0.009080300358031979
-4.0,0.17800000000000002,0.192,3.9971415246343343,185,0.009944780555558485,0.018840910232889918
-4.0,0.17800000000000002,0.199,3.9938109276871945,30,0.009944780558141722,0.027177337899824905
-4.0,0.17800000000000002,0.20600000000000002,3.9894098004827443,40,0.009949641080646296,0.034133919074238905
-4.0,0.17800000000000002,0.21300000000000002,3.9840717867400337,55,0.009949641081642849,0.04220243059927453
-4.0,0.17800000000000002,0.22,3.9779125977487118,16,0.009949641081481735,0.04887769931177399
-4.0,0.185,0.08,3.8268950615609736,99,0.009949641079290153,0.06278775692610017
-4.0,0.185,0.08700000000000001,3.842715426329781,100,0.009949641079221447,0.06404995366477595
-4.0,0.185,0.094,3.8585724940445703,99,0.009949641079134628,0.06529621493007964
-4.0,0.185,0.101,3.874465814061752,100,0.009949641079036647,0.06652680875164407
-4.0,0.185,0.10800000000000001,3.8903949420798436,100,0.009949641079078196,0.0677419977468845
-4.0,0.185,0.115,3.906359440051445,100,0.009949641079014913,0.06894203924440911
-4.0,0.185,0.12200000000000001,3.922358876095993,100,0.009949641079170719,0.07012718540439633
-4.0,0.185,0.129,3.9383928244133273,100,0.009949641079961463,0.07129768333601127
-4.0,0.185,0.136,3.954196184030451,179,0.009944780568577715,0.06792853293375178
-4.0,0.185,0.14300000000000002,3.9676059763174476,184,0.00994964108382296,0.05834431502051607
-4.0,0.185,0.15000000000000002,3.978345987397929,174,0.009949641080317333,0.04818988485484588
-4.0,0.185,0.15700000000000003,3.986661683088202,149,0.009944780555567948,0.038239287605306704
-4.0,0.185,0.16400000000000003,3.9927783328428497,191,0.009944780555075486,0.028814084158816256
-4.0,0.185,0.171,3.9969116103367863,103,0.009949641079487934,0.01943205795737124
-4.0,0.185,0.17800000000000002,3.9992579927889627,30,0.009949641079492946,0.009080300358031979
-4.0,0.185,0.185,4.000004180344021,199,0.01989927176277586,0.000722087923989978
-4.0,0.185,0.192,3.9993112829588275,169,0.009949641079406369,0.009425444913117031
-4.0,0.185,0.199,3.9973457211354293,192,0.009949641080336585,0.018143081602232547
-4.0,0.185,0.20600000000000002,3.9942443724316212,177,0.00994964108046726,0.02543802234506476
-4.0,0.185,0.21300000000000002,3.9901421197352755,123,0.009949642731126123,0.03400214224226861
-4.0,0.185,0.22,3.9851503411684277,105,0.009949641082024127,0.03983547307660307
-4.0,0.192,0.08,3.815002796220319,99,0.009949641079246846,0.06447118945077779
-4.0,0.192,0.08700000000000001,3.8308722728279445,99,0.00994964107936526,0.06572282848639188
-4.0,0.192,0.094,3.8467781603266933,100,0.009949641079023408,0.06695862033099687
-4.0,0.192,0.101,3.8627200089188802,100,0.009949641078957383,0.06817883257444868
-4.0,0.192,0.10800000000000001,3.878697375193056,100,0.009949641078974466,0.06938372737659693
-4.0,0.192,0.115,3.8947098220339997,100,0.009949641079156538,0.07057356159185058
-4.0,0.192,0.12200000000000001,3.910756918533559,100,0.009949641078623504,0.07174858689065844
-4.0,0.192,0.129,3.9268382399023603,100,0.009949641078269279,0.07290904987798097
-4.0,0.192,0.136,3.942953367382397,100,0.009949641094791361,0.07405519220883139
-4.0,0.192,0.14300000000000002,3.957885577856205,111,0.009949641081158466,0.06528922455986341
-4.0,0.192,0.15000000000000002,3.970174155599942,198,0.009949641081177378,0.05605700945431569
-4.0,0.192,0.15700000000000003,3.980036209030691,46,0.00994964108118174,0.04622398960135765
-4.0,0.192,0.16400000000000003,3.9876870600684478,91,0.009949641079443702,0.03749972808739488
-4.0,0.192,0.171,3.993323712414321,48,0.009949641080789572,0.02745646787779754
