cxy,cyx,min_abs,site,max_weight,maj_sim
0.08933333333333333,0.20600000000000002,0.004963071132209285,0,0.009949641079307176,0.27537859964347644
0.08933333333333333,0.21066666666666667,0.005057872738223779,199,0.009949641079307263,0.20342961491656852
0.08933333333333333,0.21533333333333332,0.005152995075099032,199,0.009949641079307263,0.20306216598498972
0.08933333333333333,0.22,0.005248420704092838,199,0.009949641079307686,0.17408835025107483
0.094,0.08,0.0027283486963441453,0,0.009949641079306768,0.3215480401122037
0.094,0.08466666666666667,0.002796305997270962,199,0.009949641079306909,0.31125595547102136
0.094,0.08933333333333333,0.002866364925673659,0,0.009949641079306706,0.3019448306618022
0.094,0.094,0.002938375159696305,0,0.009949641079306803,0.29289321881395247
0.094,0.09866666666666667,0.003012196757573471,199,0.009949641079306867,0.2843858094502859
0.094,0.10333333333333333,0.0030876998022444924,0,0.009949641079306753,0.2764003067775689
0.094,0.10800000000000001,0.0031647639511429015,0,0.009949641079306805,0.26891118283539384
0.094,0.11266666666666666,0.0032432779250867448,199,0.009949641079306664,0.26187073819074347
0.094,0.11733333333333335,0.0033231389630113406,199,0.009949641079306801,0.2553119502513215
0.094,0.122,0.0034042522631030827,199,0.009949641079307792,0.24918184235294305
0.094,0.12666666666666668,0.003486530425713927,199,0.009949641079307611,0.2643281301197127
0.094,0.13133333333333333,0.00356989290921228,199,0.009949641079307407,0.24121614544820547
0.094,0.136,0.0036542655065398555,199,0.009949641079307864,0.2947328659637831
0.094,0.14066666666666666,0.003739579847597707,199,0.009949641079308062,0.22815486996802303
0.094,0.14533333333333334,0.0038257729305408716,199,0.009949641079307936,0.23778731630282446
0.094,0.15000000000000002,0.003912786683527292,0,0.009949641079306877,0.21936327735262784
0.094,0.15466666666666667,0.0040005675573281385,199,0.009949641079307509,0.2215978305911004
0.094,0.15933333333333333,0.004089066148392662,199,0.009949641079308773,0.21553952641486374
0.094,0.164,0.004178236851393957,199,0.009949641079308192,0.2138326985471688
0.094,0.1686666666666667,0.004268037539899239,199,0.009949641079306805,0.20477015509954866
